880,EFHD2
881,PRDM16
882,RTTN
883,TRUB2
884,TIMM22
885,NOP9
886,EFTUD1
887,MRPL53
888,GTSE1
889,ALG10B
890,KBTBD2
891,TDG
892,MDM2
893,PTPMT1
894,OSBP
895,MRPL48
896,FMO3
897,PPL
898,MPHOSPH6
899,BNIP1
900,TEN1
901,RPS6KB1
902,E2F6
903,GNL2
904,CFDP1
905,MRPL13
906,AHCY
907,PIM2
908,CCDC102B
909,BET1
910,ITGB7
911,SNRNP35
912,SYNCRIP
913,UFC1
914,HSF1
915,DGCR8
916,STARD7
917,CFLAR
918,DNAL4
919,COMMD8
920,CMC2
921,GPN3
922,COX4I1
923,FBXO11
924,N4BP2
925,TEX10
926,BTF3
927,TMEM183A
928,LGSN
929,ZNF614
930,EAPP
931,PPP1R12A
932,ACTR1A
933,GINS3
934,CCDC158
935,MBOAT1
936,CDS2
937,DYRK1A
938,ANO3
939,ZNF593
940,HK2
941,INHBE
942,WDR1
943,YWHAZ
944,TMEM199
945,SSSCA1
946,CENPI
947,NDUFS3
948,C16orf72
949,RPL36AL
950,SUZ12
951,CXADR
952,GPR34
953,ISCA2
954,FAM98B
955,ENY2
956,SMS
957,CEP44
958,SBNO1
959,LSM10
960,GTF2I
961,RPRD2
962,ALG1
963,ZC3H8
964,CYB5R4
965,KLHL11
966,FAM184A
967,NUP85
968,MRPS27
969,CTU1
970,SETD2
971,MRPS30
972,TMEM167A
973,NUPL2
974,FBLIM1
975,LARP1B
976,DIAPH3
977,CMTR1
978,ZNF630
979,MTRR
980,TCEB3
981,HEATR3
982,TRIM61
983,PROS1
984,ACACA
985,PTK2
986,GPR89B
987,KAT2A
988,ZNF830
989,NUP107
990,MVD
991,SAMD9L
992,SARS2
993,RAB28
994,C5orf48
995,NIT2
996,DEFB128
997,FGFR1
998,KAT6A
999,SRF
1000,LENG1
1001,SEC16A
1002,NFRKB
1003,PCDHGB1
1004,EXOC1
1005,CMPK1
1006,ILDR2
1007,SLC25A33
1008,GFM2
1009,ATP5C1
1010,OTUD5
1011,ZBTB2
1012,C1QBP
1013,UTP18
1014,RBM19
1015,BUB1
1016,ATIC
1017,RBM7
1018,GIT1
1019,PGBD3
1020,USP37
1021,EIF1AD
1022,EIF5AL1
1023,NAMPT
1024,BCCIP
1025,SF3B1
1026,FNBP4
1027,SNAPIN
1028,GPS1
1029,ERI1
1030,ATRX
1031,PSG4
1032,HAUS2
1033,USP14
1034,IK
1035,NHLRC3
1036,COQ4
1037,FAM104B
1038,ISG15
1039,INTS7
1040,MOB1A
1041,DIS3L2
1042,TMEM11
1043,DNAJC30
1044,BUB1B
1045,NFE2L3
1046,LIG3
1047,RPP21
1048,ABCA12
1049,PHF12
1050,TTC4
1051,ZNF236
1052,LAMA3
1053,DPAGT1
1054,CLTA
1055,CHCHD4
1056,PDPR
1057,MAGED4B
1058,PIN4
1059,PNISR
1060,DMXL2
1061,BARD1
1062,SKA1
1063,NOSIP
1064,MRPL38
1065,PREPL
1066,CAPRIN1
1067,PDCL3
1068,SNX16
1069,PIK3R4
1070,RMI1
1071,KRTAP5-3
1072,MRPL52
1073,MLLT4
1074,GLRX5
1075,ALG14
1076,PPIA
1077,CRLS1
1078,CXCL11
1079,MCM4
1080,ATL1
1081,MRPL15
1082,SEC11A
1083,GINM1
1084,ASIC1
1085,AGO3
1086,TOMM6
1087,TAF8
1088,FECH
1089,CEP63
1090,STUB1
1091,UBE2H
1092,COX5A
1093,MTRF1L
1094,MRPL10
1095,HSPA13
1096,PPP2R1A
1097,DLST
1098,DHPS
1099,ZSCAN10
1100,ZNF658
1101,USP5
1102,RCOR1
1103,ADRM1
1104,ARL4A
1105,JMJD6
1106,ABCA4
1107,CACYBP
1108,LIG1
1109,MT1H
1110,ZNF823
1111,CXXC1
1112,ZNF559
1113,WNT6
1114,RPRD1A
1115,NOC3L
1116,NDUFB10
1117,CYP39A1
1118,UGT1A5
1119,TPT1
1120,MED9
1121,TRAPPC2L
1122,C12orf45
1123,POLG
1124,MED21
1125,GPI
1126,PRR13
1127,C11orf74
1128,AKAP9
